city_development_index,relevent_experience,education_level,experience,last_new_job,target,training Impact
0.895,1,2.0,0.0,1.0,0,110.98
0.939,1,2.0,0.0,4.0,0,27.230999999999998
0.92,1,2.0,0.0,1.0,0,10.120000000000001
0.624,1,2.0,0.0,2.0,0,7.4879999999999995
0.92,1,2.0,0.0,5.0,0,64.4
0.91,1,2.0,0.0,5.0,0,37.31
0.624,0,2.0,0.0,1.0,1,48.672
0.624,1,2.0,0.0,2.0,1,92.352
0.92,1,2.0,0.0,2.0,0,51.52
0.6890000000000001,1,2.0,0.0,4.0,0,12.402000000000001
0.855,1,2.0,0.0,1.0,0,37.62
0.91,1,2.0,0.0,5.0,0,101.01
0.939,0,2.0,4.0,2.1882634428913237,0,1.878
0.899,1,2.0,0.0,3.0,0,53.041000000000004
0.926,1,2.0,0.0,1.0,1,30.558
0.624,1,2.0,0.0,1.0,1,19.968
0.92,0,2.0,0.0,1.0,1,41.4
0.91,1,2.0,0.0,2.0,0,117.39
0.92,1,2.0,0.0,1.0,0,40.480000000000004
0.855,1,2.0,0.0,1.0,1,135.09
0.878,0,2.0,1.0,2.1882634428913237,1,15.804
0.91,0,4.0,0.0,0.0,0,121.03
0.897,1,2.0,0.0,0.0,0,37.674
0.939,1,2.0,0.0,1.0,0,53.522999999999996
0.843,1,2.0,0.0,4.0,0,133.194
0.887,0,2.0,0.0,0.0,0,15.966000000000001
0.926,0,2.0,0.0,0.0,0,8.334
0.939,0,2.0,0.0,0.0,0,65.72999999999999
0.89,1,2.0,0.0,2.0,0,131.72
0.624,1,2.0,0.0,3.0,0,180.96
0.89,1,2.0,0.0,3.0,0,66.75
0.887,1,2.0,0.0,5.0,0,5.322
0.91,1,2.0,0.0,1.0,1,23.66
0.915,0,2.0,0.0,1.0,0,36.6
0.91,1,2.0,0.0,4.0,0,16.38
0.903,0,2.0,0.0,0.0,1,160.734
0.939,0,2.0,0.0,0.0,0,37.559999999999995
0.624,1,2.0,0.0,4.0,1,8.736
0.698,0,2.0,0.0,2.1882634428913237,0,27.919999999999998
0.624,1,2.0,0.0,1.0,0,21.216
0.926,1,2.0,0.0,5.0,0,53.708000000000006
0.579,0,2.0,0.0,1.0,1,8.106
0.624,0,2.0,0.0,2.0,0,47.424
0.92,1,2.0,0.0,2.0,0,174.8
0.939,1,2.0,0.0,2.0,0,47.888999999999996
0.698,0,2.0,0.0,0.0,0,10.469999999999999
0.92,0,2.0,0.0,5.0,0,115.92
0.624,0,2.0,0.0,1.0,1,108.576
0.92,1,2.0,0.0,5.0,0,114.08
0.624,1,2.0,0.0,1.0,1,29.951999999999998
0.893,0,2.0,0.0,0.0,0,278.616
0.92,1,2.0,0.0,4.0,0,287.04
0.698,0,2.0,0.0,1.0,0,138.20399999999998
0.91,1,2.0,0.0,1.0,0,92.82000000000001
0.91,0,2.0,0.0,1.0,0,29.12
0.913,1,2.0,0.0,3.0,0,13.695
0.763,1,2.0,0.0,1.0,0,4.578
0.92,1,2.0,0.0,1.0,0,18.400000000000002
0.923,1,2.0,0.0,5.0,0,23.998
0.91,1,2.0,0.0,2.0,0,10.92
0.92,1,2.0,0.0,1.0,0,93.84
0.923,1,2.0,0.0,1.0,0,111.683
0.91,0,4.0,0.0,0.0,0,85.54
0.926,1,2.0,0.0,1.0,0,29.632
0.804,1,2.0,0.0,1.0,0,58.692
0.92,0,2.0,0.0,1.0,0,73.60000000000001
0.939,1,2.0,0.0,1.0,0,56.339999999999996
0.722,1,2.0,0.0,1.0,1,9.386
0.92,0,2.0,0.0,1.0,0,37.72
0.794,1,2.0,0.0,4.0,0,93.69200000000001
0.92,1,2.0,0.0,5.0,0,18.400000000000002
0.74,0,2.0,0.0,1.0,1,145.04
0.55,1,2.0,0.0,1.0,0,13.750000000000002
0.92,1,2.0,0.0,2.0,0,25.76
0.897,1,2.0,0.0,1.0,0,58.305
0.92,0,2.0,0.0,1.0,0,8.280000000000001
0.92,1,2.0,0.0,3.0,1,11.040000000000001
0.624,0,2.0,0.0,3.0,0,21.216
0.913,1,2.0,0.0,1.0,0,8.217
0.624,1,2.0,0.0,1.0,0,20.592
0.624,1,2.0,0.0,1.0,1,7.4879999999999995
0.926,1,2.0,0.0,5.0,0,92.60000000000001
0.698,0,2.0,0.0,4.0,0,21.637999999999998
0.92,0,2.0,0.0,1.0,1,5.5200000000000005
0.91,1,2.0,0.0,2.0,0,83.72
0.926,0,2.0,0.0,1.0,0,12.964
0.794,1,2.0,0.0,1.0,0,10.322000000000001
0.92,1,2.0,0.0,1.0,1,34.04
0.92,1,2.0,0.0,2.0,0,8.280000000000001
0.884,1,2.0,0.0,4.0,0,210.392
0.754,1,2.0,0.0,1.0,1,9.048
0.92,1,2.0,0.0,3.0,0,78.2
0.555,1,2.0,0.0,1.0,1,10.545000000000002
0.92,0,2.0,0.0,1.0,1,103.96000000000001
0.767,1,2.0,0.0,1.0,0,72.865
0.924,0,2.0,0.0,0.0,0,27.720000000000002
0.887,1,2.0,0.0,5.0,0,54.107
0.924,1,2.0,0.0,3.0,0,17.556
0.926,1,2.0,0.0,1.0,0,72.22800000000001
0.92,0,2.0,0.0,1.0,0,39.56
0.949,1,2.0,0.0,1.0,0,290.394
0.92,1,2.0,0.0,1.0,0,18.400000000000002
0.624,1,2.0,0.0,2.0,1,13.104
0.836,1,2.0,0.0,1.0,0,25.916
0.926,1,2.0,0.0,1.0,0,98.156
0.92,1,2.0,0.0,1.0,0,21.16
0.91,1,2.0,0.0,1.0,0,51.870000000000005
0.897,0,2.0,0.0,1.0,0,110.331
0.897,1,2.0,0.0,5.0,0,91.494
0.878,1,2.0,0.0,5.0,0,87.8
0.92,1,2.0,0.0,1.0,1,21.16
0.7390000000000001,0,2.0,0.0,0.0,0,48.035000000000004
0.804,1,2.0,0.0,1.0,0,16.884
0.897,0,2.0,4.0,2.1882634428913237,1,43.056
0.91,1,2.0,0.0,1.0,0,11.83
0.91,1,2.0,0.0,2.0,1,21.84
0.698,1,2.0,0.0,1.0,0,19.543999999999997
0.92,1,2.0,0.0,1.0,0,12.88
0.926,1,2.0,0.0,5.0,0,39.818000000000005
0.624,1,2.0,0.0,1.0,0,62.4
0.92,1,2.0,0.0,1.0,1,36.800000000000004
0.624,1,2.0,0.0,1.0,0,68.016
0.92,0,2.0,0.0,1.0,0,152.72
0.926,1,2.0,0.0,0.0,0,257.428
0.624,1,2.0,21.0,2.1882634428913237,1,12.48
0.926,1,2.0,0.0,3.0,0,20.372
0.92,1,2.0,0.0,1.0,0,76.36
0.92,0,2.0,0.0,1.0,0,57.04
0.926,0,2.0,0.0,4.0,0,40.744
0.92,1,2.0,0.0,4.0,0,16.560000000000002
0.624,0,2.0,0.0,0.0,0,19.968
0.92,1,2.0,0.0,1.0,1,32.2
0.92,0,2.0,6.0,2.1882634428913237,0,4.6000000000000005
0.92,0,2.0,0.0,3.0,0,11.96
0.843,1,2.0,0.0,5.0,0,139.938
0.92,1,2.0,0.0,3.0,0,84.64
0.856,1,2.0,0.0,0.0,0,22.256
0.6659999999999999,1,2.0,0.0,1.0,0,20.645999999999997
0.624,1,2.0,0.0,2.0,1,17.472
0.92,1,2.0,0.0,4.0,0,16.560000000000002
0.866,1,2.0,0.0,4.0,1,37.238
0.884,1,2.0,0.0,1.0,0,198.016
0.91,1,2.0,0.0,1.0,0,37.31
0.92,1,2.0,0.0,1.0,0,15.64
0.866,1,2.0,0.0,5.0,0,43.3
0.8959999999999999,1,2.0,0.0,5.0,0,30.464
0.8270000000000001,1,2.0,0.0,1.0,0,41.35
0.92,1,2.0,0.0,5.0,0,14.72
0.802,1,2.0,0.0,1.0,0,125.11200000000001
0.8270000000000001,0,2.0,0.0,0.0,0,19.021
0.91,1,2.0,0.0,4.0,0,65.52
0.624,1,2.0,0.0,1.0,1,83.616
0.926,1,2.0,0.0,2.0,0,48.152
0.897,0,2.0,0.0,1.0,1,71.76
0.92,1,2.0,0.0,4.0,0,25.76
0.83,1,2.0,0.0,1.0,0,46.48
0.91,1,2.0,0.0,2.0,0,294.84000000000003
0.698,0,2.0,0.0,3.0,1,25.825999999999997
0.887,1,2.0,0.0,2.0,0,10.644
0.92,1,2.0,0.0,4.0,0,83.72
0.92,0,2.0,0.0,0.0,0,11.96
0.915,0,2.0,0.0,1.0,0,186.66
0.698,1,2.0,0.0,3.0,0,16.054
0.897,0,2.0,0.0,0.0,0,24.219
0.579,0,2.0,0.0,1.0,1,16.212
0.8270000000000001,1,2.0,0.0,1.0,0,170.36200000000002
0.855,1,2.0,0.0,1.0,0,10.26
0.698,1,2.0,0.0,5.0,0,15.355999999999998
0.767,1,2.0,0.0,3.0,0,9.204
0.836,1,2.0,0.0,2.0,0,110.35199999999999
0.92,1,2.0,0.0,1.0,0,93.84
0.893,1,2.0,0.0,2.1882634428913237,0,83.94200000000001
0.878,1,2.0,0.0,1.0,0,39.51
0.92,1,2.0,0.0,1.0,1,62.56
0.92,1,2.0,0.0,1.0,1,14.72
0.92,0,2.0,0.0,2.0,1,71.76
0.624,1,2.0,0.0,0.0,1,15.6
0.92,1,2.0,0.0,2.0,0,96.60000000000001
0.92,0,2.0,0.0,1.0,0,20.240000000000002
0.624,0,2.0,0.0,1.0,0,26.208
0.624,1,2.0,0.0,1.0,1,31.824
0.887,1,2.0,0.0,1.0,1,149.016
0.92,1,2.0,0.0,1.0,0,42.32
0.884,1,2.0,0.0,4.0,0,98.124
0.579,1,2.0,0.0,1.0,1,116.958
0.624,1,2.0,0.0,2.0,1,122.304
0.624,1,2.0,0.0,1.0,1,14.975999999999999
0.767,1,2.0,0.0,2.0,0,7.67
0.897,1,2.0,0.0,2.0,0,17.94
0.91,1,2.0,0.0,1.0,0,82.81
0.527,0,2.0,0.0,1.0,0,30.039
0.893,1,2.0,0.0,0.0,0,9.823
0.92,1,2.0,0.0,2.0,0,37.72
0.624,1,2.0,0.0,1.0,1,24.96
0.856,1,2.0,0.0,1.0,0,190.03199999999998
0.866,0,2.0,0.0,1.0,0,47.63
0.92,1,2.0,0.0,4.0,0,86.48
0.878,1,2.0,0.0,3.0,0,29.852
0.624,1,2.0,0.0,2.0,1,19.968
0.92,1,2.0,0.0,1.0,0,103.04
0.926,1,2.0,0.0,1.0,0,59.264
0.92,1,2.0,0.0,5.0,0,77.28
0.939,1,2.0,0.0,1.0,0,23.474999999999998
0.624,1,2.0,0.0,2.0,0,17.472
0.92,1,2.0,0.0,1.0,0,2.7600000000000002
0.866,1,2.0,0.0,2.0,0,86.6
0.682,1,2.0,0.0,2.0,0,95.48
0.804,1,2.0,0.0,1.0,0,8.844000000000001
0.91,1,2.0,0.0,1.0,1,70.98
0.91,0,2.0,0.0,5.0,0,43.68
0.92,1,2.0,0.0,2.0,0,27.6
0.55,1,2.0,0.0,2.0,0,58.85
0.92,0,2.0,0.0,1.0,1,80.04
0.802,0,2.0,0.0,5.0,0,20.852
0.624,1,2.0,0.0,1.0,0,14.352
0.897,1,2.0,0.0,3.0,0,8.073
0.926,1,2.0,0.0,1.0,0,42.596000000000004
0.92,1,2.0,0.0,5.0,1,23.92
0.743,0,2.0,0.0,0.0,1,16.346
0.926,1,2.0,0.0,5.0,0,63.894000000000005
0.926,1,2.0,0.0,4.0,0,114.82400000000001
0.92,0,2.0,0.0,0.0,0,16.560000000000002
0.926,1,2.0,0.0,1.0,0,98.156
0.8270000000000001,1,2.0,0.0,5.0,0,132.32000000000002
0.92,0,2.0,1.0,2.1882634428913237,0,71.76
0.926,0,2.0,0.0,3.0,0,36.114000000000004
0.923,0,2.0,0.0,1.0,1,7.384
0.939,1,2.0,0.0,1.0,0,122.07
0.92,1,2.0,0.0,3.0,0,64.4
0.92,0,2.0,0.0,0.0,1,71.76
0.939,1,2.0,0.0,1.0,0,114.55799999999999
0.92,0,2.0,0.0,5.0,1,176.64000000000001
0.92,1,2.0,0.0,5.0,0,25.76
0.92,1,2.0,0.0,0.0,1,29.44
0.92,1,2.0,0.0,5.0,0,11.040000000000001
0.92,1,2.0,0.0,1.0,0,61.64
0.91,1,2.0,0.0,5.0,0,19.11
0.91,1,2.0,0.0,2.0,1,113.75
0.91,1,2.0,0.0,1.0,0,58.24
0.91,0,2.0,0.0,2.0,1,9.1
0.939,1,2.0,0.0,1.0,0,129.582
0.762,1,2.0,0.0,1.0,0,16.764
0.855,0,2.0,0.0,2.0,0,5.13
0.624,1,2.0,0.0,1.0,0,12.48
0.527,1,2.0,0.0,1.0,0,6.851
0.92,1,2.0,0.0,1.0,0,2.7600000000000002
0.92,0,2.0,0.0,1.0,1,38.64
0.836,1,2.0,0.0,5.0,0,8.36
0.92,1,2.0,0.0,1.0,0,25.76
0.92,0,2.0,0.0,0.0,0,165.6
0.91,1,2.0,0.0,1.0,0,176.54
0.924,1,2.0,0.0,1.0,0,77.616
0.92,1,2.0,0.0,2.0,0,21.16
0.925,1,2.0,0.0,5.0,0,98.05000000000001
0.92,1,2.0,0.0,5.0,0,34.96
0.855,0,2.0,0.0,0.0,0,21.375
0.92,1,2.0,0.0,1.0,0,10.120000000000001
0.893,0,2.0,0.0,1.0,0,73.226
0.807,0,2.0,0.0,1.0,0,75.858
0.789,0,2.0,0.0,5.0,0,5.523000000000001
0.939,0,2.0,0.0,5.0,0,69.48599999999999
0.925,1,2.0,0.0,1.0,0,97.125
0.92,0,2.0,0.0,0.0,1,36.800000000000004
0.624,1,2.0,0.0,4.0,1,34.32
0.899,0,2.0,0.0,0.0,0,143.84
0.624,1,2.0,0.0,3.0,0,3.7439999999999998
0.92,1,2.0,0.0,5.0,0,69.92
0.855,1,2.0,0.0,1.0,0,150.48
0.92,1,2.0,0.0,1.0,0,7.36
0.895,1,2.0,0.0,2.0,0,9.845
0.6659999999999999,1,2.0,0.0,1.0,0,17.316
0.579,1,2.0,0.0,2.0,0,5.789999999999999
0.92,1,2.0,0.0,5.0,0,38.64
0.926,1,2.0,0.0,0.0,0,14.816
0.92,1,2.0,0.0,5.0,0,16.560000000000002
0.878,0,2.0,0.0,5.0,0,28.096
0.55,1,2.0,0.0,2.0,1,12.100000000000001
0.924,0,2.0,0.0,1.0,0,24.024
0.92,1,2.0,0.0,5.0,0,31.28
0.939,1,2.0,0.0,5.0,0,46.949999999999996
0.913,0,2.0,0.0,0.0,0,202.686
0.527,1,2.0,0.0,1.0,0,139.12800000000001
0.91,1,2.0,0.0,1.0,1,158.34
0.92,1,2.0,0.0,3.0,1,60.720000000000006
0.921,0,2.0,0.0,0.0,1,40.524
0.624,1,2.0,0.0,1.0,1,52.416
0.899,1,2.0,0.0,1.0,0,35.061
0.92,1,2.0,0.0,1.0,1,138.0
0.939,1,2.0,0.0,2.0,0,12.206999999999999
0.754,1,2.0,0.0,2.0,1,100.282
0.887,1,2.0,0.0,3.0,0,62.09
0.926,0,2.0,0.0,1.0,0,56.486000000000004
0.91,1,2.0,0.0,1.0,0,59.15
0.624,0,2.0,0.0,0.0,0,13.728
0.897,1,2.0,0.0,5.0,1,82.524
0.624,0,2.0,0.0,2.1882634428913237,1,99.84
0.884,1,2.0,0.0,1.0,0,12.376
0.55,0,2.0,0.0,0.0,1,28.05
0.92,0,2.0,0.0,5.0,0,71.76
0.624,1,2.0,0.0,1.0,0,32.448
0.727,1,2.0,0.0,1.0,0,31.261
0.92,1,2.0,0.0,4.0,0,36.800000000000004
0.92,0,2.0,0.0,0.0,1,92.0
0.92,0,2.0,0.0,1.0,1,7.36
0.926,1,2.0,0.0,0.0,0,46.300000000000004
0.92,1,2.0,0.0,1.0,0,257.6
0.7659999999999999,1,2.0,0.0,0.0,0,30.639999999999997
0.924,0,2.0,0.0,1.0,0,40.656
0.939,1,2.0,0.0,1.0,0,46.010999999999996
0.7959999999999999,1,2.0,0.0,1.0,0,186.26399999999998
0.8959999999999999,0,2.0,0.0,0.0,1,188.15999999999997
0.91,1,2.0,0.0,1.0,0,83.72
0.92,0,2.0,0.0,5.0,0,99.36
0.939,1,2.0,0.0,5.0,0,32.864999999999995
0.939,1,2.0,0.0,5.0,0,79.815
0.624,0,2.0,0.0,0.0,0,81.12
0.92,1,2.0,0.0,1.0,1,79.12
0.91,1,2.0,0.0,1.0,0,60.06
0.738,0,2.0,0.0,1.0,0,57.564
0.92,1,2.0,0.0,3.0,0,11.040000000000001
0.92,1,2.0,0.0,3.0,0,88.32000000000001
0.92,1,2.0,0.0,0.0,0,28.52
0.925,1,2.0,0.0,4.0,0,81.4
0.624,1,2.0,0.0,1.0,1,28.08
0.939,1,2.0,0.0,2.0,0,204.702
0.926,1,2.0,0.0,1.0,1,201.86800000000002
0.802,0,2.0,0.0,3.0,0,40.1
0.624,1,2.0,0.0,1.0,1,64.896
0.7659999999999999,0,2.0,0.0,0.0,0,16.851999999999997
0.624,1,2.0,0.0,2.0,0,15.6
0.8959999999999999,1,2.0,0.0,5.0,0,34.943999999999996
0.91,1,2.0,0.0,2.0,0,60.06
0.92,0,2.0,0.0,1.0,0,40.480000000000004
0.754,1,2.0,0.0,1.0,0,33.176
0.92,1,2.0,0.0,1.0,0,3.68
0.698,1,2.0,0.0,5.0,1,4.188
0.939,1,2.0,0.0,5.0,0,31.926
0.92,1,2.0,0.0,5.0,0,52.440000000000005
0.698,0,2.0,0.0,1.0,1,36.296
0.836,0,2.0,0.0,0.0,0,7.524
0.624,1,2.0,0.0,2.0,1,3.7439999999999998
0.895,1,2.0,0.0,1.0,0,109.19
0.802,0,2.0,0.0,0.0,0,40.902
0.624,0,2.0,0.0,0.0,1,33.696
0.92,0,2.0,0.0,1.0,0,9.200000000000001
0.624,1,2.0,0.0,1.0,0,131.04
0.897,0,2.0,0.0,0.0,1,75.348
0.92,1,2.0,0.0,5.0,0,235.52
0.926,0,2.0,0.0,4.0,0,66.672
0.91,1,2.0,0.0,1.0,0,50.050000000000004
0.92,1,2.0,0.0,3.0,1,7.36
0.887,0,2.0,0.0,3.0,1,54.994
0.92,1,2.0,0.0,5.0,0,154.56
0.698,0,2.0,0.0,5.0,0,16.752
0.92,1,2.0,0.0,5.0,1,27.6
0.624,1,2.0,0.0,4.0,1,39.312
0.624,1,2.0,0.0,3.0,0,3.12
0.624,0,2.0,0.0,0.0,1,31.2
0.92,0,2.0,0.0,1.0,0,54.28
0.74,1,2.0,0.0,3.0,0,19.24
0.897,1,2.0,0.0,4.0,0,161.46
0.682,1,2.0,0.0,1.0,0,19.096
0.682,1,2.0,0.0,0.0,1,8.866000000000001
0.92,1,2.0,0.0,5.0,0,21.16
0.949,1,2.0,0.0,5.0,0,73.073
0.92,1,2.0,0.0,1.0,0,82.8
0.92,1,2.0,0.0,5.0,0,31.28
0.855,1,2.0,0.0,3.0,1,119.7
0.92,1,2.0,0.0,1.0,0,18.400000000000002
0.624,1,2.0,0.0,2.0,1,86.112
0.887,1,2.0,0.0,0.0,1,90.474
0.843,1,2.0,0.0,5.0,0,112.96199999999999
0.624,0,2.0,0.0,1.0,0,9.36
0.92,0,2.0,0.0,1.0,1,46.0
0.624,0,2.0,0.0,0.0,1,34.944
0.624,0,2.0,0.0,0.0,1,8.112
0.92,1,2.0,0.0,5.0,0,41.4
0.691,0,2.0,0.0,1.0,0,95.35799999999999
0.92,1,2.0,0.0,1.0,0,3.68
0.926,1,2.0,0.0,4.0,0,10.186
0.738,0,2.0,0.0,1.0,0,41.328
0.92,0,2.0,0.0,1.0,1,31.28
0.92,0,2.0,0.0,1.0,0,202.4
0.92,1,2.0,0.0,2.0,0,23.0
0.624,1,2.0,0.0,1.0,0,28.704
0.802,0,2.0,0.0,4.0,0,75.388
0.8270000000000001,0,2.0,0.0,0.0,0,12.405000000000001
0.848,1,2.0,0.0,2.0,1,6.784
0.698,0,2.0,0.0,0.0,1,16.752
0.55,1,2.0,0.0,0.0,1,33.550000000000004
0.949,1,2.0,0.0,1.0,0,47.449999999999996
0.897,1,2.0,0.0,1.0,0,9.867
0.92,1,2.0,0.0,1.0,0,11.040000000000001
0.698,0,2.0,0.0,1.0,1,11.168
0.624,1,2.0,0.0,1.0,0,14.352
0.92,1,2.0,0.0,5.0,0,39.56
0.91,1,2.0,0.0,4.0,1,59.15
0.855,1,2.0,0.0,1.0,0,41.894999999999996
0.92,0,2.0,0.0,1.0,0,29.44
0.926,1,2.0,0.0,1.0,0,139.826
0.624,1,2.0,0.0,2.0,1,102.336
0.899,1,2.0,0.0,5.0,0,62.93
0.92,1,2.0,0.0,4.0,0,77.28
0.624,1,2.0,0.0,4.0,1,21.216
0.897,1,2.0,0.0,1.0,0,13.455
0.624,0,2.0,0.0,0.0,1,10.608
0.926,1,2.0,0.0,5.0,0,24.076
0.91,1,2.0,0.0,1.0,0,63.7
0.92,1,2.0,0.0,1.0,0,95.68
0.92,1,2.0,0.0,1.0,0,19.32
0.92,0,2.0,0.0,1.0,0,84.64
0.92,0,2.0,0.0,0.0,0,28.52
0.884,1,2.0,0.0,1.0,1,7.072
0.926,1,2.0,0.0,1.0,0,47.226
0.624,1,2.0,0.0,1.0,1,9.36
0.92,1,2.0,0.0,5.0,1,182.16
0.624,1,2.0,0.0,1.0,0,11.232
0.925,1,2.0,0.0,1.0,0,146.15
0.924,0,2.0,0.0,1.0,0,66.528
0.624,0,2.0,0.0,0.0,1,48.672
0.527,1,2.0,0.0,1.0,1,50.592
0.836,1,2.0,0.0,1.0,1,117.87599999999999
0.939,1,2.0,0.0,4.0,0,12.206999999999999
0.92,1,2.0,0.0,2.0,0,5.5200000000000005
0.624,1,2.0,0.0,1.0,1,99.84
0.92,1,2.0,0.0,2.0,0,24.84
0.92,1,2.0,0.0,0.0,0,106.72
0.878,1,2.0,0.0,2.0,0,21.072
0.939,0,2.0,0.0,2.0,0,60.096
0.887,1,2.0,0.0,1.0,1,80.717
0.624,1,2.0,0.0,4.0,0,12.48
0.92,1,2.0,0.0,1.0,0,18.400000000000002
0.804,1,2.0,0.0,1.0,0,34.572
0.738,1,2.0,0.0,2.0,0,109.224
0.926,1,2.0,0.0,5.0,0,44.448
0.939,1,2.0,0.0,5.0,0,27.230999999999998
0.91,0,2.0,0.0,2.0,0,41.86
0.624,1,2.0,0.0,4.0,1,69.264
0.92,1,2.0,0.0,1.0,0,126.96000000000001
0.92,0,2.0,0.0,5.0,0,16.560000000000002
0.939,1,2.0,0.0,2.0,0,15.963
0.897,1,2.0,0.0,5.0,0,91.494
0.8959999999999999,0,2.0,0.0,0.0,1,69.88799999999999
0.91,0,2.0,0.0,0.0,0,46.410000000000004
0.848,0,4.0,0.0,5.0,0,86.496
0.624,0,2.0,0.0,0.0,1,17.472
0.92,1,2.0,0.0,5.0,0,89.24000000000001
0.92,1,2.0,0.0,5.0,0,26.68
0.893,1,2.0,0.0,4.0,1,13.395
0.92,1,2.0,0.0,2.0,0,156.4
0.939,1,2.0,0.0,1.0,0,20.657999999999998
0.92,0,2.0,4.0,2.1882634428913237,1,2.7600000000000002
0.855,0,2.0,0.0,0.0,0,5.13
0.92,1,2.0,0.0,5.0,0,30.360000000000003
0.624,0,2.0,2.0,2.1882634428913237,0,38.064
0.897,1,2.0,0.0,1.0,0,16.146
0.92,1,2.0,0.0,1.0,0,71.76
0.804,0,2.0,0.0,0.0,0,25.728
0.92,1,2.0,0.0,4.0,0,151.8
0.897,0,2.0,0.0,5.0,0,52.026
0.887,1,2.0,0.0,1.0,0,12.418
0.887,1,2.0,0.0,5.0,0,55.881
0.924,1,2.0,0.0,3.0,0,67.452
0.855,1,2.0,0.0,5.0,1,75.24
0.624,1,2.0,0.0,3.0,1,112.32
0.92,1,2.0,0.0,2.0,0,26.68
0.855,0,2.0,0.0,5.0,0,14.535
0.624,1,2.0,0.0,5.0,1,14.975999999999999
0.926,1,2.0,0.0,1.0,0,43.522000000000006
0.743,1,2.0,0.0,1.0,0,206.554
0.92,0,2.0,0.0,1.0,0,8.280000000000001
0.897,1,2.0,0.0,4.0,0,13.455
0.73,0,2.0,0.0,1.0,0,63.51
0.624,0,2.0,0.0,2.0,0,164.736
0.698,0,2.0,0.0,2.1882634428913237,1,77.478
0.624,0,2.0,0.0,1.0,1,5.616
0.91,1,2.0,0.0,1.0,0,21.84
0.775,1,2.0,0.0,2.0,0,83.7
0.925,1,2.0,0.0,2.1882634428913237,0,249.75
0.926,0,2.0,0.0,0.0,0,64.82000000000001
0.878,0,2.0,0.0,1.0,0,217.744
0.92,0,2.0,0.0,1.0,1,45.080000000000005
0.926,1,2.0,0.0,5.0,0,62.042
0.92,1,2.0,0.0,1.0,0,27.6
0.897,1,2.0,0.0,1.0,0,26.013
0.92,1,2.0,0.0,0.0,0,49.68
0.884,0,2.0,0.0,1.0,0,48.62
0.855,0,2.0,0.0,2.0,0,80.37
0.897,1,2.0,0.0,3.0,0,31.395
0.624,1,2.0,0.0,1.0,1,17.472
0.92,0,2.0,0.0,1.0,0,52.440000000000005
0.91,1,2.0,0.0,5.0,0,25.48
0.794,1,2.0,0.0,2.0,1,32.554
0.91,1,2.0,0.0,1.0,0,19.11
0.92,1,2.0,0.0,1.0,1,2.7600000000000002
0.89,1,2.0,0.0,2.0,1,72.09
0.624,0,2.0,0.0,1.0,0,13.104
0.884,1,2.0,0.0,5.0,0,15.912
0.855,0,2.0,0.0,1.0,0,32.49
0.624,0,2.0,0.0,0.0,0,7.4879999999999995
0.92,1,2.0,0.0,5.0,0,102.12
0.92,0,2.0,0.0,2.0,0,95.68
0.92,1,2.0,0.0,2.0,0,7.36
0.743,1,2.0,0.0,1.0,1,32.692
0.698,0,2.0,0.0,1.0,1,15.355999999999998
0.624,1,2.0,0.0,1.0,0,57.408
0.887,1,2.0,0.0,1.0,0,32.819
0.92,1,2.0,0.0,5.0,0,128.8
0.926,1,2.0,0.0,2.0,0,91.674
0.92,0,2.0,0.0,0.0,1,44.160000000000004
0.91,0,2.0,0.0,0.0,0,5.46
0.925,1,2.0,0.0,1.0,0,149.85
0.926,0,2.0,0.0,0.0,0,1.852
0.68,0,2.0,0.0,0.0,1,34.68
0.624,0,2.0,0.0,0.0,1,4.368
0.926,1,2.0,0.0,1.0,0,18.52
0.92,0,2.0,0.0,1.0,0,28.52
0.5579999999999999,0,2.0,0.0,5.0,1,35.153999999999996
0.92,1,2.0,0.0,5.0,1,196.88
0.624,0,2.0,0.0,1.0,0,19.344
0.91,0,2.0,0.0,0.0,0,59.15
0.624,1,2.0,0.0,2.0,0,8.736
0.92,1,2.0,0.0,5.0,0,14.72
0.7759999999999999,1,2.0,0.0,2.0,0,38.8
0.73,1,2.0,0.0,4.0,0,64.97
0.479,1,2.0,0.0,5.0,0,19.16
0.92,1,2.0,0.0,1.0,0,49.68
0.92,1,2.0,0.0,4.0,0,303.6
0.698,1,2.0,0.0,1.0,0,7.677999999999999
0.887,0,2.0,0.0,2.0,1,39.915
0.92,1,2.0,0.0,5.0,0,80.96000000000001
0.698,1,2.0,0.0,1.0,0,54.443999999999996
0.92,1,2.0,0.0,1.0,0,68.08
0.926,0,2.0,0.0,5.0,0,37.966
0.843,0,2.0,0.0,0.0,0,62.382
0.855,0,2.0,0.0,1.0,0,17.955
0.843,0,2.0,0.0,0.0,0,16.86
0.624,0,2.0,0.0,1.0,0,10.608
0.92,1,2.0,0.0,5.0,0,23.0
0.92,1,2.0,0.0,5.0,0,34.04
0.884,1,2.0,0.0,1.0,0,40.664
0.926,1,2.0,0.0,1.0,0,9.26
0.698,0,2.0,0.0,0.0,0,12.564
0.8270000000000001,1,2.0,0.0,1.0,0,73.60300000000001
0.92,1,2.0,0.0,5.0,0,117.76
0.92,1,2.0,0.0,2.0,0,12.88
0.91,0,2.0,0.0,1.0,0,26.39
0.856,1,2.0,0.0,1.0,0,38.519999999999996
0.92,0,2.0,0.0,2.0,0,28.52
0.926,1,2.0,0.0,4.0,1,74.08
0.866,1,2.0,0.0,5.0,0,195.716
